seed_26_job_65296,0.6025692764552339486527898771,133.0165397240000118017633213,1200,120,10
seed_26_job_65296,0.6025692764552339486527898771,266.3634086440000032780517358,2400,120,20
seed_26_job_65296,0.7478756904627632540183412857,400.515628508000020246981876,3600,120,30
seed_26_job_65296,0.756677843601650912397360571,535.9400195599999960904824547,4800,120,40
seed_26_job_65296,0.756677843601650912397360571,668.8633286839999527728650719,6000,120,50
seed_26_job_65296,0.756677843601650912397360571,803.7362594359999548032646999,7200,120,60
seed_26_job_65296,0.756677843601650912397360571,939.8696028470000101151526906,8400,120,70
seed_26_job_65296,0.756677843601650912397360571,1074.710530694999988554627635,9600,120,80
seed_26_job_65296,0.756677843601650912397360571,1210.321168094000086057349108,10800,120,90
seed_26_job_65296,0.7975144932134710096249818889,1343.990154921000112153706141,12000,120,100
seed_26_job_65296,0.7975144932134710096249818889,1478.844769295000105557846837,13200,120,110
seed_26_job_65296,0.7975144932134710096249818889,1614.266255494000006365240552,14400,120,120
seed_26_job_65296,0.7975144932134710096249818889,1748.162989534999951501959004,15600,120,130
seed_26_job_65296,0.7975144932134710096249818889,1881.502758454000058918609284,16800,120,140
seed_26_job_65296,0.7975144932134710096249818889,2014.129199668999945060932077,18000,120,150
seed_26_job_65296,0.7975144932134710096249818889,2148.559497309000107634346932,19200,120,160
seed_26_job_65296,0.7975144932134710096249818889,2282.587523058999977365601808,20400,120,170
seed_26_job_65296,0.8037806973027322721137011285,2415.938670118000118236523122,21600,120,180
seed_26_job_65296,0.8037806973027322721137011285,2548.508481811999899946385995,22800,120,190
seed_26_job_65296,0.8037806973027322721137011285,2683.572110345000055531272665,24000,120,200
seed_26_job_65296,0.8037806973027322721137011285,2817.502321724000012181932107,25200,120,210
seed_26_job_65296,0.8037806973027322721137011285,2950.838568263000070146517828,26400,120,220
seed_26_job_65296,0.8037806973027322721137011285,3085.33616041899995252606459,27600,120,230
seed_26_job_65296,0.8037806973027322721137011285,3219.183795066000129736494273,28800,120,240
seed_26_job_65296,0.8037806973027322721137011285,3352.298636653999892587307841,30000,120,250
seed_26_job_65296,0.8037806973027322721137011285,3485.154697293000026547815651,31200,120,260
seed_26_job_65296,0.8037806973027322721137011285,3619.645572932000050059286878,32400,120,270
seed_26_job_65296,0.8037806973027322721137011285,3754.315952479999850766034797,33600,120,280
seed_26_job_65296,0.8037806973027322721137011285,3888.087128729000141902361065,34800,120,290
seed_26_job_65296,0.8037806973027322721137011285,4021.768705394999869895400479,36000,120,300
seed_26_job_65296,0.8037806973027322721137011285,4154.995508846000120684038848,37200,120,310
seed_26_job_65296,0.8037806973027322721137011285,4287.57420229699982883175835,38400,120,320
seed_26_job_65296,0.8037806973027322721137011285,4420.475056303999735973775387,39600,120,330
seed_26_job_65296,0.8037806973027322721137011285,4554.350420761999885144177824,40800,120,340
seed_26_job_65296,0.8037806973027322721137011285,4687.383160598000358731951565,42000,120,350
seed_26_job_65296,0.8037806973027322721137011285,4821.158652688999609381426126,43200,120,360
seed_26_job_65296,0.8037806973027322721137011285,4953.566307942000094044487923,44400,120,370
seed_26_job_65296,0.8037806973027322721137011285,5087.329794858999775897245854,45600,120,380
seed_26_job_65296,0.8037806973027322721137011285,5220.224200446000395459122956,46800,120,390
seed_26_job_65296,0.8037806973027322721137011285,5353.575010782999925140757114,48000,120,400
seed_26_job_65296,0.8037806973027322721137011285,5486.809166222000385459978133,49200,120,410
seed_26_job_65296,0.8037806973027322721137011285,5620.121129539999856206122786,50400,120,420
seed_26_job_65296,0.8037806973027322721137011285,5753.322738973000014084391296,51600,120,430
seed_26_job_65296,0.8037806973027322721137011285,5886.433294483999816293362528,52800,120,440
seed_26_job_65296,0.8037806973027322721137011285,6020.102625038999576645437628,54000,120,450
seed_26_job_65296,0.8037806973027322721137011285,6154.168209170999944035429507,55200,120,460
seed_26_job_65296,0.8067415986630278590396869731,6423.324867936999908124562353,57600,120,480
seed_26_job_65296,0.8067415986630278590396869731,6691.934448412000165262725204,60000,120,500
seed_26_job_65296,0.8067415986630278590396869731,6960.353558181999687803909183,62400,120,520
seed_26_job_65296,0.9079182421113660694800273632,7230.10031354500006273156032,64800,120,540
seed_26_job_65296,0.9079182421113660694800273632,7499.399105237000185297802091,67200,120,560
seed_26_job_65296,0.9079182421113660694800273632,7765.689438123999934759922326,69600,120,580
seed_26_job_65296,0.9079182421113660694800273632,8034.340169353000419505406171,72000,120,600
seed_26_job_65296,0.9079182421113660694800273632,8304.089736365000135265290737,74400,120,620
seed_26_job_65296,0.9079182421113660694800273632,8572.295750852999844937585294,76800,120,640
seed_26_job_65296,0.9079182421113660694800273632,8839.343565281000337563455105,79200,120,660
seed_26_job_65296,0.9079182421113660694800273632,9107.999942791000648867338896,81600,120,680
seed_26_job_65296,0.9079182421113660694800273632,9376.022723738000422599725425,84000,120,700
seed_26_job_65296,0.9079182421113660694800273632,9646.291662625999379088170826,86400,120,720
seed_26_job_65296,0.9079182421113660694800273632,9916.258637094000732759013772,88800,120,740
seed_26_job_65296,0.9079182421113660694800273632,10188.04110371299975668080151,91200,120,760
seed_26_job_65296,0.9079182421113660694800273632,10458.78134415900058229453862,93600,120,780
seed_26_job_65296,0.9079182421113660694800273632,10728.89774654900065797846764,96000,120,800
seed_26_job_65296,0.9079182421113660694800273632,10998.63010997799938195385039,98400,120,820
seed_26_job_65296,0.9079182421113660694800273632,11269.19436531300016213208437,100800,120,840
seed_26_job_65296,0.9079182421113660694800273632,11540.5214317190002475399524,103200,120,860
seed_26_job_65296,0.9079182421113660694800273632,11811.87171452800066617783159,105600,120,880
seed_26_job_65296,0.9079182421113660694800273632,12082.76716795299944351427257,108000,120,900
seed_26_job_65296,0.9079182421113660694800273632,12353.15538200599985430017114,110400,120,920
seed_26_job_65296,0.9079182421113660694800273632,12623.58789108400014811195433,112800,120,940
seed_26_job_65296,0.9079182421113660694800273632,12896.33396444699974381364882,115200,120,960
seed_26_job_65296,0.9079182421113660694800273632,13168.2167699990004621213302,117600,120,980
seed_26_job_65296,0.9079182421113660694800273632,13440.07877126899984432384372,120000,120,1000
seed_26_job_65296,0.9079182421113660694800273632,13711.01840324200020404532552,122400,120,1020
seed_26_job_65296,0.9079182421113660694800273632,14247.23206679999930202029645,127200,120,1060
seed_26_job_65296,0.9079182421113660694800273632,14781.30609649799953331239522,132000,120,1100
seed_26_job_65296,0.9079182421113660694800273632,15318.1202948099999048281461,136800,120,1140
seed_26_job_65296,0.9079182421113660694800273632,15854.59920705500007898081094,141600,120,1180
seed_26_job_65296,0.9079182421113660694800273632,16394.58248748400001204572618,146400,120,1220
seed_26_job_65296,0.9079182421113660694800273632,16933.29309038499923190101981,151200,120,1260
seed_26_job_65296,0.9079182421113660694800273632,17469.71306833500057109631598,156000,120,1300
seed_26_job_65296,0.9079182421113660694800273632,18006.18038635600169072858989,160800,120,1340
seed_26_job_65296,0.9079182421113660694800273632,18540.59849278199908440001309,165600,120,1380
seed_26_job_65296,0.9079182421113660694800273632,19078.32094678299836232326925,170400,120,1420
seed_26_job_65296,0.9079182421113660694800273632,19613.12282355400020605884492,175200,120,1460
seed_26_job_65296,0.9079182421113660694800273632,20147.20666128800075966864824,180000,120,1500
seed_26_job_65296,0.9079182421113660694800273632,20681.029522239998186705634,184800,120,1540
seed_26_job_65296,0.9079182421113660694800273632,21215.17260013600025558844209,189600,120,1580
