seed_27_job_65234,0.46875,33.94080897900000337585879606,144.2999987602234170935844304,30,10,(30.19999961853027414804273576;30.19999961853027414804273576;11.69999961853027414804273576;30.19999961853027414804273576;7.70000009536743146298931606;6.70000009536743146298931606;7.70000009536743146298931606;6.49999980926513654111431606;6.70000009536743146298931606;6.70000009536743146298931606;)
seed_27_job_65234,0.46875,61.14699574600000175905734068,215.999998569488667499172152,30,20,(9.99999980926513742929273576;6.49999980926513654111431606;6.49999980926513654111431606;6.70000009536743146298931606;7.70000009536743146298931606;6.70000009536743146298931606;6.70000009536743146298931606;6.70000009536743146298931606;7.70000009536743146298931606;6.49999980926513654111431606;)
seed_27_job_65234,0.46875,88.79143378300000222225207835,293.3999981880190262018004432,30,30,(6.70000009536743146298931606;6.70000009536743146298931606;6.70000009536743146298931606;9.99999980926513742929273576;9.99999980926513742929273576;6.49999980926513654111431606;8.80000000000000071054273576;6.49999980926513654111431606;6.70000009536743146298931606;8.80000000000000071054273576;)
seed_27_job_65234,0.46875,115.6611043930000022328385967,362.8999981880191398886381648,30,40,(6.49999980926513654111431606;6.70000009536743146298931606;6.49999980926513654111431606;8.80000000000000071054273576;6.70000009536743146298931606;6.70000009536743146298931606;6.70000009536743146298931606;6.70000009536743146298931606;7.70000009536743146298931606;6.49999980926513654111431606;)
seed_27_job_65234,0.46875,143.0709010920000139321928145,436.5999984741215484973508865,30,50,(6.70000009536743146298931606;6.39999990463256818173931606;8.80000000000000071054273576;6.70000009536743146298931606;6.49999980926513654111431606;7.70000009536743146298931606;7.70000009536743146298931606;6.70000009536743146298931606;7.70000009536743146298931606;8.80000000000000071054273576;)
seed_27_job_65234,0.46875,170.2469419690000052014511311,505.6999983787542305435636081,30,60,(6.49999980926513654111431606;7.70000009536743146298931606;6.39999990463256818173931606;6.70000009536743146298931606;7.70000009536743146298931606;6.70000009536743146298931606;7.70000009536743146298931606;6.49999980926513654111431606;6.49999980926513654111431606;6.70000009536743146298931606;)
seed_27_job_65234,0.46875,197.6103360719999955108505674,580.1999979019166175930877216,30,70,(6.39999990463256818173931606;6.70000009536743146298931606;7.70000009536743146298931606;6.70000009536743146298931606;9.99999980926513742929273576;6.39999990463256818173931606;9.99999980926513742929273576;6.39999990463256818173931606;6.49999980926513654111431606;7.70000009536743146298931606;)
seed_27_job_65234,0.46875,225.576085250000005544279702,658.3999986648556159707368352,30,80,(10.90000038146972727304273576;7.70000009536743146298931606;6.70000009536743146298931606;7.70000009536743146298931606;6.49999980926513654111431606;8.80000000000000071054273576;8.80000000000000071054273576;7.70000009536743146298931606;6.70000009536743146298931606;6.70000009536743146298931606;)
seed_27_job_65234,0.46875,254.0386066439999979138519848,741.8999996185294776296359487,30,90,(10.90000038146972727304273576;8.80000000000000071054273576;10.90000038146972727304273576;6.39999990463256818173931606;6.70000009536743146298931606;8.80000000000000071054273576;8.80000000000000071054273576;8.80000000000000071054273576;6.70000009536743146298931606;6.70000009536743146298931606;)
seed_27_job_65234,0.46875,282.6327498819999846091377549,826.4000005722033392885350622,30,100,(10.90000038146972727304273576;7.70000009536743146298931606;10.90000038146972727304273576;7.70000009536743146298931606;7.70000009536743146298931606;7.70000009536743146298931606;7.70000009536743146298931606;7.70000009536743146298931606;9.99999980926513742929273576;6.49999980926513654111431606;)
seed_27_job_65234,1.0625,315.8950490779999995538673829,962.5999994277937048536841758,30,110,(10.90000038146972727304273576;30.19999961853027414804273576;13.99999980926513742929273576;8.99999980926513742929273576;13.80000000000000071054273576;7.49999980926513654111431606;13.99999980926513742929273576;13.99999980926513742929273576;8.99999980926513742929273576;13.80000000000000071054273576;)
