seed_2_job_63912,0.7161846873984845096572371403,62.64947966199999740410930826,459.2000026702881427809188608,120,10,(120.299999999999997157829057;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;46.29999999999999715782905696;120.299999999999997157829057;25.90000038146972727304273576;)
seed_2_job_63912,0.7161846873984845096572371403,108.0228929160000035381017369,729.7000064849850105019868352,120,20,(24.40000038146972727304273576;49.20000152587890340782905696;24.40000038146972727304273576;24.40000038146972727304273576;25.09999923706054758554273576;25.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;)
seed_2_job_63912,0.959943561092813868462769733,170.2028767779999895992659731,1180.50000953674248194147367,120,30,(37.50000076293945028282905696;24.40000038146972727304273576;26.30000000000000071054273576;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;120.299999999999997157829057;120.299999999999997157829057;24.40000038146972727304273576;)
seed_2_job_63912,0.959943561092813868462769733,213.3441771669999980076681823,1424.500013351439292819122784,120,40,(24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;)
seed_2_job_63912,0.959943561092813868462769733,258.5957840340000188916746993,1692.500015258787470884271897,120,50,(43.59999923706054403282905696;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;27.00000076293945383554273576;24.40000038146972727304273576;26.59999923706054758554273576;)
seed_2_job_63912,0.959943561092813868462769733,306.9996375059999991208314896,1992.300018310544828636921011,120,60,(33.20000152587890340782905696;24.40000038146972727304273576;28.69999961853027414804273576;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;38.29999999999999715782905696;24.40000038146972727304273576;38.70000152587890340782905696;38.89999847412109090782905696;)
seed_2_job_63912,0.959943561092813868462769733,355.7230838059999769029673189,2292.300022125243231130298227,120,70,(24.40000038146972727304273576;24.40000038146972727304273576;38.29999999999999715782905696;37.79999999999999715782905696;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;38.50000076293945028282905696;24.40000038146972727304273576;39.00000076293945028282905696;)
seed_2_job_63912,0.959943561092813868462769733,405.3715909239999746205285192,2604.300024032593682932201773,120,80,(39.09999923706054403282905696;37.79999999999999715782905696;36.00000076293945028282905696;24.40000038146972727304273576;38.50000076293945028282905696;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;38.59999923706054403282905696;)
seed_2_job_63912,0.9615036412968089862829401682,455.0449500839999927848111838,2913.200023651125775359105319,120,90,(24.40000038146972727304273576;38.39999847412109090782905696;27.50000076293945383554273576;38.39999847412109090782905696;24.40000038146972727304273576;25.59999923706054758554273576;37.09999923706054403282905696;43.70000152587890340782905696;25.00000076293945383554273576;24.40000038146972727304273576;)
seed_2_job_63912,0.9615036412968089862829401682,502.830134783999994851910742,3207.400026321415680286008865,120,100,(24.40000038146972727304273576;40.09999923706054403282905696;38.50000076293945028282905696;24.40000038146972727304273576;24.40000038146972727304273576;44.79999999999999715782905696;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;24.40000038146972727304273576;)
