t,f,solution,step
2.9719812870025635,-8.867945600112739,0,17
3.659745454788208,81.88182182617072,2,293
13.818075895309448,307.6046839146876,6,1785
120.05722546577454,312.59183694243757,56,34839
174.90157508850098,317.33154088741315,174,64424
329.4343719482422,321.76975757427886,531,144417
371.4051797389984,331.5379870044856,739,176092
412.6038875579834,345.23838943508184,909,208155
476.5157346725464,352.0376815899891,1067,248138
583.1751415729523,367.7582608522356,1400,322982
902.8906586170197,382.3652787040327,2395,542597
1159.8093469142914,386.421341382488,3177,714722
1250.0649814605713,386.421341382488,3541,784934
