t,f,solution,step
3.850391387939453,4.699249267578125,0,4801
7.735848665237427,5.360072612762451,1,9602
14.621912956237793,5.468982219696045,4,14889
40.268980979919434,6.532133102416992,11,21212
720.9940330982208,12.958266258239746,486,239300
773.7241077423096,20.088680267333984,510,252840
942.473185300827,20.414766311645508,625,298731
1512.7713899612427,20.447275161743164,835,430222
1536.26544713974,20.45547866821289,840,435031
4982.097064733505,20.45792007446289,1501,1144783
4988.4169018268585,20.48303985595703,1502,1146077
4994.733149290085,20.501020431518555,1503,1147369
6750.125197172165,20.50855255126953,1822,1506422
7203.156271934509,20.50855255126953,1903,1599476
