t,f,solution,step
3.556492567062378,17.478098252712357,0,999
5.105453252792358,27.470911277983237,2,3497
6.268210411071777,66.0676005106021,3,5502
45.40988779067993,84.79483463920832,7,66924
104.06489849090576,135.5695836585146,10,157336
684.2477688789368,156.78024708237874,11,1041180
878.7310819625854,177.68273134562816,14,1337982
1057.845868587494,236.02114871437118,17,1617173
1070.3329555988312,270.51413403170324,18,1636741
1262.83656167984,281.4939455337209,45,1940566
1298.3854703903198,285.1376071139928,53,2000307
1301.091555595398,322.45318553627345,54,2003796
1375.1043558120728,322.45318553627345,72,2123969
