t,f,solution,step
2.740894079208374,18.33157348575932,0,1
2.7795257568359375,27.16732000776524,1,3
2.8734734058380127,36.842234586362835,4,8
3.0865466594696045,55.14449171005383,11,21
3.1517629623413086,64.39709889721335,13,28
4.570585489273071,64.59099826130597,62,122
4.948296785354614,83.0629325341662,76,167
7.03626561164856,83.27140789301467,140,327
10.643832206726074,92.60547652631982,269,643
10.899999380111694,165.05897942119003,280,680
67.20434308052063,166.33849548563393,1865,6120
84.56421208381653,166.37655713509398,2322,8438
101.55373072624207,175.5325049579276,2800,11038
123.06564044952393,203.90497846614602,3355,14180
145.24335145950317,222.3742181313605,3961,17954
200.67098879814148,222.3742181313605,5401,26720
