t,f,solution,step
3.353563070297241,-643.9732621671203,0,999
5.16137170791626,-363.51108298852114,3,3996
5.72125768661499,-294.07399717997015,4,4995
9.820236444473267,-179.0892484347626,9,11596
10.863650560379028,380.724710366614,10,13143
466.4653136730194,408.3568248742339,18,704925
588.0110986232758,460.74839544326795,22,887758
728.6898694038391,627.5292261425873,24,1100864
777.9548716545105,936.9851673635609,25,1174969
860.6490988731384,1806.3466278676979,28,1300843
1125.217119693756,1806.3466278676979,30,1704971
