t,f,solution,step
2.929339647293091,45.81052130321982,0,4
3.0014214515686035,55.026051448855014,2,11
3.4885294437408447,128.95066021371173,22,49
5.382708787918091,129.34232634262014,93,200
39.05451273918152,137.90550083307582,1075,2688
71.2817485332489,157.84833887652843,1964,5723
111.10111784934998,183.2939665623213,3006,11194
144.61970138549805,201.6021019428722,3909,16479
149.25299501419067,211.68504004017302,4042,17261
157.46369624137878,221.3158517212847,4224,18381
200.01513838768005,221.3158517212847,5396,25532
