t,f,solution,step
2.801046371459961,4.559695139358086,0,7
2.846524953842163,5.350023992027588,1,12
2.9346771240234375,11.882946451443855,2,38
3.1127657890319824,37.30420270126417,3,94
3.288655996322632,38.12970957725416,4,142
3.5673272609710693,60.481222769395,6,214
5.026643514633179,64.93345829618069,17,567
7.330053091049194,67.30027590893502,21,977
12.814626216888428,69.61724438453813,59,2537
21.02860403060913,99.56507971903002,125,4943
23.55037760734558,100.87374298749057,155,5813
60.557995319366455,159.48914609732472,652,19391
60.99918293952942,169.99915756404948,659,19664
72.05208373069763,170.4279459807144,854,24672
103.6033034324646,171.32330508789488,1363,40031
297.07484340667725,172.76498375051278,2756,173009
297.7349410057068,173.94660782387226,2758,173104
310.3159694671631,174.06322531009891,2857,181350
312.4959981441498,175.50928583027095,2883,183140
813.1328999996185,175.84364658430354,7101,549227
815.6995904445648,181.56290748389554,7125,550736
875.0050218105316,181.56290748389554,7724,594298
