t,f,solution,step
3.3818628787994385,-1036.756414628887,0,999
3.9716930389404297,-672.7893218981746,1,1998
4.8989036083221436,-639.9259716578374,2,3465
6.089354515075684,-515.0606667229479,4,5463
8.944307088851929,-486.65366380994436,6,10014
9.477139234542847,-362.77266368174804,7,11013
10.072330236434937,-17.72737536102605,8,12012
41.28195261955261,99.6069553735564,9,60595
51.4153196811676,646.5319486464032,10,74503
343.3239862918854,970.8868578687894,14,488749
404.27448058128357,1169.8848983883183,15,569986
592.0283539295197,1407.3751342451171,18,827313
657.0181863307953,1610.9144571548131,19,918667
710.41907787323,1613.0682797463214,21,995353
729.2750792503357,1714.5059833348005,22,1021417
755.0569512844086,1841.650138063578,25,1060855
757.9777014255524,1997.479015004712,26,1065367
844.5086705684662,2017.6778627289827,59,1199020
1066.9347157478333,2019.1945668364497,284,1564218
1084.1401677131653,2050.0680711696536,306,1592002
1125.1421089172363,2050.0680711696536,361,1661311
