t,f,solution,step
3.4224181175231934,-493.95361911937823,0,999
4.07282280921936,-472.591283326135,1,1998
5.889902591705322,-392.12807656791836,4,4995
8.182982683181763,-147.79753684235592,8,8991
20.862140417099,165.45368436029585,30,30969
112.93754625320435,218.1426956186629,184,184815
168.3719515800476,365.5006635569458,278,278721
207.69168758392334,365.93486236005765,342,342657
208.8722014427185,442.46896151905196,344,344655
263.4109299182892,446.47090921930214,434,434565
265.2734854221344,490.3884374409087,437,437562
317.42013669013977,596.7710996720434,525,525474
430.8368396759033,652.861672342384,713,713286
692.0346460342407,934.8934913318316,1143,1142856
1125.4273862838745,934.8934913318316,1858,1856142
