t,f,solution,step
3.410194158554077,-557.6184101774616,0,999
4.269039154052734,-471.94133631611373,1,2237
5.605206489562988,-64.93541518941356,2,4077
24.925466537475586,287.4619277516922,3,22316
145.17423057556152,300.05918120475275,5,124655
194.33920097351074,799.0505852818249,7,166363
248.91570854187012,1013.1241008546702,8,212727
440.1372027397156,1274.819027441876,9,416966
739.8208498954773,1383.54590948825,11,757421
778.7683570384979,1418.6159492086176,12,801194
1125.045116186142,1418.6159492086176,14,1194898
