t,f,solution,step
4.572643756866455,-78.49647342814438,0,26
4.737401008605957,-31.46188620289609,2,68
4.805276155471802,-28.985721960825664,3,78
5.693410634994507,-24.66490421173015,10,342
13.26054072380066,-23.430008893337046,29,4632
42.78585648536682,-22.441746464999973,124,20279
75.82082200050354,-14.469729801303917,292,38038
531.7560522556305,-14.143777457103171,2179,234584
695.6987638473511,-13.877634418726318,3031,285783
704.7368340492249,-11.741515588390207,3113,289188
712.920704126358,-11.356262462471046,3193,291638
750.023256778717,-11.356262462471046,3518,304806
