t,f,solution,step
2.9974193572998047,-7.794813008881796,0,9
3.0422308444976807,-6.730201121803484,1,17
3.0896174907684326,-3.548783457565323,2,28
3.1663553714752197,2.8503578253875634,4,42
4.084741830825806,4.488549915963191,31,357
4.319629430770874,200.97355753608784,36,484
16.63200855255127,226.06216301270675,291,5633
19.857943296432495,291.3073166640772,358,7577
32.6684730052948,946.0685687128823,486,15816
61.19033718109131,1045.8529032453314,657,39870
343.8625943660736,1068.7908464987033,1495,317240
508.59587693214417,1090.9727855534425,2106,479206
609.5545809268951,1092.4398859161524,2464,581051
619.9540119171143,1111.2386371270632,2497,592367
832.8511428833008,1112.1118938816915,3164,817564
915.1049499511719,1119.7204957613903,3330,908769
955.1308279037476,1128.348667582233,3406,951959
1145.4368631839752,1191.0139142496562,3828,1154310
1250.1313848495483,1191.0139142496562,4038,1266736
