t,f,solution,step
2.6421422958374023,18.249408418685498,0,1
2.6915626525878906,18.319111544327583,1,2
2.7245564460754395,55.1965481090225,2,7
2.7699713706970215,64.55759369531962,3,13
3.5842576026916504,74.07773862201908,36,88
4.241941690444946,83.3645986102821,63,145
14.280513525009155,146.61274996445445,370,794
36.811389207839966,166.07643643368175,1032,2718
62.132315158843994,174.83331352363786,1731,5724
73.85577821731567,193.98292391933,2045,7370
133.20972084999084,200.85144503449504,3616,16087
162.7178168296814,202.59196275386057,4417,20721
174.07393503189087,212.61792168965363,4729,22614
200.28392457962036,212.61792168965363,5401,26749
