t,f,solution,step
5.188371181488037,-2957.750467526967,0,999
5.280680894851685,-116.72537968890745,1,1042
6.409319639205933,-60.389390041539805,3,2069
6.526900768280029,-25.430128055354995,5,2104
12.401549816131592,-22.110707457346635,21,6567
36.238696336746216,-19.164073586085046,114,21996
47.849205017089844,-17.39883956726347,165,30362
82.67036867141724,-17.037758890819592,296,54835
324.32848358154297,-13.851519213726249,1023,187169
750.1602475643158,-13.851519213726249,2801,412676
