t,f,solution,step
1.6317775249481201,5.0,0,4801
28.54449224472046,7.729787826538086,3,15366
73.47989153862,10.391688346862793,4,20167
112.18557024002075,22.522216796875,12,32095
124.80269050598145,22.59648895263672,15,36252
401.3541610240936,23.209808349609375,101,124295
445.4813814163208,23.9184627532959,107,132452
1637.098103761673,24.17638397216797,302,399612
3099.701963186264,24.57392692565918,408,654184
3289.9941143989563,24.81987953186035,418,678240
3729.722729206085,24.865819931030273,440,743396
6268.689573049545,24.910581588745117,561,1119810
7208.236218929291,24.910581588745117,639,1326487
