t,f,solution,step
2.8097877502441406,18.300011774894212,0,1
2.8508007526397705,36.654063615204365,1,4
2.937777280807495,45.69753139433122,4,11
3.114567279815674,55.20318490183607,10,24
3.6506693363189697,55.34250631730231,32,71
3.9508090019226074,64.56667314093204,44,101
5.998840570449829,73.78319560730729,108,246
6.645780801773071,73.91789744624315,128,297
7.646780014038086,101.5275442853262,166,396
7.861692667007446,138.08086295482238,173,427
41.662041902542114,157.06076914617003,1134,3059
67.83376550674438,184.5560021968078,1854,6290
128.4938325881958,212.61494252866385,3471,15540
200.03002834320068,212.61494252866385,5344,27169
