t,f,solution,step
39.39442777633667,0.002281723078340292,0,4119
40.855504512786865,5.0,1,8920
70.67705750465393,11.379661560058594,3,18522
212.89660167694092,12.496652603149414,19,92866
282.2351007461548,12.519224166870117,28,136075
323.0311818122864,16.654163360595703,32,155279
1056.5767574310303,18.79034996032715,105,477304
1069.3189325332642,21.713232040405273,106,482105
1429.1938757896423,24.521936416625977,127,582926
1893.0342545509338,25.094579696655273,173,783344
4646.080325126648,25.888683319091797,313,1447887
7206.879629850388,25.888683319091797,391,1811081
