t,f,solution,step
5.696979522705078,-3037.4121981796957,0,999
5.83230185508728,-231.10517571236872,1,1067
7.334313631057739,-100.52401441416683,3,2096
7.608059883117676,-96.33041944302842,6,2208
7.7041778564453125,-88.08660894822744,7,2242
7.761558771133423,-37.60248863886409,8,2253
9.430108308792114,-33.08068063977341,13,3430
9.511899471282959,-31.394533339736498,14,3439
10.623416423797607,-26.01750125622587,23,3757
11.24112844467163,-25.269261904548443,32,3997
14.531545639038086,-20.63583526488716,41,6279
114.86987829208374,-19.983290055428736,362,67803
123.03248023986816,-14.737635081496933,387,73625
750.6013069152832,-14.737635081496933,2990,411308
