t,f,solution,step
1.092538833618164,8.0,0,7
1.1230270862579346,10.0,1,16
1.1835861206054688,16.0,3,38
1.4247033596038818,19.0,12,132
1.4871795177459717,65.0,13,196
2.8311052322387695,91.0,57,966
6.709640741348267,105.0,170,2653
13.838307619094849,400.0,313,5782
25.537861585617065,400.0,601,10726
