t,f,solution,step
3.5676183700561523,-16.59618159879366,0,999
4.2702412605285645,4.641807454509755,1,1998
4.893829345703125,45.13915174797393,2,2997
10.431441068649292,46.752916198896834,3,11836
19.218494176864624,76.13941820023383,4,25739
48.47495102882385,82.20732907096058,5,71605
106.3772623538971,83.97886852255448,6,163228
250.34630799293518,144.84905868703,8,386239
498.52330780029297,167.00399812615316,9,764124
1211.9767286777496,198.76543270707108,19,1858200
1256.3617579936981,231.841610322115,24,1927555
1322.8137125968933,250.37522921136508,30,2034826
1371.2106823921204,252.20418740229158,42,2114009
1375.2865376472473,252.20418740229158,44,2121031
