t,f,solution,step
2.973337173461914,4.081906433338423,0,5
3.0583817958831787,13.286653013115496,2,31
3.3551042079925537,23.581519019118172,11,147
3.435351848602295,125.30514900650526,12,213
10.249286413192749,152.21589475863092,196,2931
17.12899374961853,973.566149740068,312,6130
40.52365183830261,981.8779788482232,800,17056
42.94372630119324,1023.5742180078084,843,19071
203.4193286895752,1030.5284340465153,2987,137875
289.35336780548096,1030.7489816402408,3576,223468
323.8943467140198,1038.9325595920782,3752,260646
392.7742826938629,1084.6676435372503,4040,339311
875.4351513385773,1084.6676435372503,5522,904468
