t,f,solution,step
2.823453664779663,4.530221939086914,0,4801
19.916895866394043,5.1519646644592285,1,9602
27.892518997192383,5.276303768157959,4,24005
46.416260957717896,8.620319366455078,6,33607
157.36277055740356,9.248390197753906,25,124826
1088.1626324653625,11.768475532531738,111,524693
1109.0422973632812,12.157440185546875,114,535890
3105.7585067749023,12.621941566467285,307,1433876
6086.079684972763,12.947465896606445,599,2800337
7205.574702739716,12.947465896606445,722,3379335
