t,f,solution,step
2.9275903701782227,18.256884674543517,0,1
2.9756152629852295,55.09529790089066,1,6
3.0684196949005127,64.42373861765336,4,15
4.556042909622192,64.42736614153128,63,145
5.260746002197266,64.62791382874876,91,208
10.944671154022217,64.63195184403119,264,562
17.107460260391235,110.56362254039401,418,869
46.96343779563904,156.16119566079826,1252,3198
50.1603364944458,192.832576123799,1350,3534
56.81462216377258,193.2975359725608,1518,4141
90.30696034431458,212.21768356395896,2403,8619
164.95028686523438,212.59479727855538,4402,19890
200.0290949344635,212.59479727855538,5365,25484
