t,f,solution,step
5.069338083267212,-2955.1448965327268,0,999
5.157213926315308,-103.55756927298555,1,1033
5.223371505737305,-39.09508279667833,2,1047
5.938956260681152,-26.778650874671577,13,1377
8.092516422271729,-26.76643401123888,24,2783
8.244718074798584,-24.60415460421055,26,2858
19.472145080566406,-22.159192628205474,65,9313
27.410227298736572,-19.61314089844514,95,14240
67.85331726074219,-18.46333379992451,252,40223
121.26651358604431,-17.836939501946713,489,75999
231.00037550926208,-10.924348187132741,823,144978
750.9322490692139,-10.924348187132741,2605,415301
