t,f,solution,step
3.5263495445251465,-552.7567152668405,0,999
4.1559247970581055,-512.5617547948008,1,1998
6.240633249282837,-313.7062334014357,4,5544
10.227726221084595,-34.59956941911345,6,11995
28.830185174942017,665.5793393922958,7,37717
222.72172355651855,809.4272340116646,8,298475
512.4281442165375,1024.5317807877939,11,693895
565.325413942337,1074.7516421838673,12,770047
621.3817346096039,1164.1953468059626,18,852395
636.9292464256287,1195.8534384385205,22,876122
689.1855893135071,1203.002061106329,25,950045
705.9718544483185,1273.3482495997137,26,976027
748.9979212284088,1327.3880988983058,27,1039981
813.6797256469727,1395.0334013322013,34,1136668
831.8514471054077,1403.4873481690233,38,1164131
862.9714434146881,1460.6700622575436,39,1210118
867.2385447025299,1547.7430803406842,40,1216377
895.4180943965912,1658.8044202894541,45,1259391
975.7631866931915,1684.6456054654923,54,1379102
995.9556951522827,1823.894139021244,56,1410953
1125.2100377082825,1823.894139021244,116,1614291
