t,f,solution,step
1.6084468364715576,5.0,0,4801
11.185267686843872,5.258496284484863,4,19274
53.78119349479675,6.597044467926025,7,28881
319.4913020133972,8.336762428283691,54,145677
448.89254117012024,8.445219993591309,70,186668
720.206262588501,9.408549308776855,109,279251
822.7851393222809,9.749972343444824,115,296130
924.8506996631622,11.258289337158203,125,318824
952.2661685943604,22.989517211914062,128,325916
3426.6343767642975,23.103092193603516,327,843444
7222.460578680038,23.103092193603516,465,1310906
