t,f,solution,step
2.937776565551758,73.72605222798818,0,7
4.024645805358887,92.45432053673379,41,84
21.70083475112915,147.43577446006572,573,1343
21.855145692825317,156.76464804996155,578,1375
69.1252818107605,174.17613051683608,1885,5898
70.08771967887878,174.58540868266482,1901,5995
74.64072728157043,175.01596974104058,2058,6711
79.94500732421875,193.7581864955766,2152,7218
104.88371634483337,211.92545573097394,2857,10882
116.24896669387817,229.92059155008732,3118,12331
200.02179050445557,229.92059155008732,5394,26103
