t,f,solution,step
3.606973171234131,-506.0724567437248,0,999
5.395667791366577,-265.4751888972118,3,3996
16.569273233413696,96.86085713430083,12,22832
109.32342338562012,173.89363324045488,14,168682
126.78770732879639,200.3420350393263,15,197098
155.27071523666382,237.22715596914878,17,239368
243.245276927948,238.78244205035293,20,377596
265.0567378997803,539.3539609964225,21,412719
345.38480520248413,762.9751790606972,25,538640
506.74900245666504,967.4740170398613,29,785633
626.6939995288849,1013.6299202528087,31,972656
729.7065279483795,1041.6725513494653,35,1130397
838.4283034801483,1118.8038405498555,40,1298139
907.6069369316101,1134.3041649451918,42,1408548
911.7893197536469,1151.559808229706,43,1415522
948.9598696231842,1169.3304444447738,50,1475496
969.7447781562805,1307.6578142597562,53,1506662
973.9515719413757,1394.4135432046955,57,1514085
1063.4927446842194,1410.1111821882898,92,1658308
1092.7955360412598,1443.35759557351,115,1702975
1093.3770809173584,1446.1420636868306,116,1703974
1101.683845758438,1536.5660008511993,125,1717769
1125.1380817890167,1536.5660008511993,141,1757318
