t,f,solution,step
2.789433002471924,37.16453490850768,0,21
2.8946785926818848,54.72840705850991,2,86
3.0643835067749023,111.99409679421476,6,188
4.521369934082031,162.77947664693613,50,811
5.543707847595215,206.17754366280928,77,1268
9.101003885269165,215.25989863167874,157,2635
12.467193603515625,256.0331663143453,236,4029
22.007352828979492,316.2682144171724,432,7587
106.7523889541626,435.3987102537177,2006,50979
128.36891531944275,1022.7871394463842,2297,66542
186.21342396736145,1026.4780519359588,2951,115393
220.48888874053955,1029.8246265673145,3204,147506
498.4534065723419,1036.5303812494344,4459,460190
675.5043458938599,1044.8104845716318,4938,669939
875.372124671936,1044.8104845716318,5392,915912
