t,f,solution,step
3.4547810554504395,-610.5485094371811,0,999
5.063762426376343,-535.4058328443551,3,3996
5.7000017166137695,-462.2168089174405,4,4995
8.144460201263428,-350.3260134640195,8,8991
12.908990144729614,-283.78598328657694,16,16983
16.60254716873169,169.5288536791334,22,22977
186.93314695358276,271.5157051267047,311,311688
231.18097448349,336.19067838706616,391,391608
352.7645387649536,598.4934319087837,598,598401
643.7672798633575,826.5692712789755,1086,1085913
1125.2170662879944,826.5692712789755,1890,1888110
