t,f,solution,step
1.1506624221801758,36.0,0,35
2.183088779449463,52.0,30,519
2.3719675540924072,84.0,34,651
3.2900946140289307,110.0,64,1096
7.9655492305755615,131.0,182,3291
9.562275886535645,137.0,216,3829
17.410677909851074,152.0,408,7000
18.551746368408203,219.0,440,7764
23.006569385528564,222.0,557,10010
25.56711196899414,222.0,601,10685
