t,f,solution,step
3.993924140930176,-316.74502364749435,0,999
5.734286785125732,-143.38982108342105,1,3661
8.22013545036316,264.30716990853426,2,6214
111.31186985969543,746.193056853392,3,95025
204.58797216415405,797.921854598815,4,176111
312.50212001800537,1004.8826832520116,5,284259
414.85845255851746,1206.3415318030745,6,395776
464.71602296829224,1312.6987411002656,7,452214
609.538925409317,1535.7549142602059,9,628140
705.2329530715942,1599.3579286250333,10,742442
766.4428606033325,1672.0985534610304,11,811752
896.2336061000824,1809.3163591324003,12,964457
1125.0245246887207,1809.3163591324003,16,1250827
