t,f,solution,step
3.4557039737701416,-735.6379668920029,0,999
4.123690366744995,-516.186485789476,1,1998
5.942978858947754,-420.72964334157456,3,4919
6.852138042449951,-304.9172419755444,4,6456
8.788937330245972,-295.17002285495084,6,9470
13.618051052093506,-51.78638603236958,9,16932
27.392135620117188,224.59147793708928,11,36300
63.28382754325867,739.839313962882,12,87067
249.8988254070282,822.2003760385937,13,339914
273.24479937553406,910.7857240783496,14,370612
379.92305421829224,1035.2817487407467,15,516538
509.21461820602417,1068.3078193289405,19,695200
560.7152709960938,1139.7576733923006,22,769330
573.3835082054138,1483.7158524732167,24,787841
683.0431177616119,1596.7311330193932,36,950267
700.1634705066681,2241.4263911518688,45,976817
878.5853881835938,2388.5605333274525,47,1238058
928.8520259857178,2412.4939694976197,51,1312841
943.0097231864929,2507.895949058813,53,1334410
1030.1586563587189,2568.143934262259,59,1461737
1116.5257489681244,2695.575122685899,62,1598651
1125.3599345684052,2695.575122685899,64,1609242
