t,f,solution,step
3.538461923599243,-584.5826316236777,0,999
5.35459041595459,-521.9716117951901,3,3996
7.7855939865112305,-443.14196286313035,7,7992
9.016740083694458,-398.16318954482745,9,9990
16.374428272247314,-365.1535129187057,19,22418
19.296818494796753,-302.1325342770649,23,27181
22.377017498016357,-112.43164626102296,27,32631
73.50529050827026,54.5945293111775,29,114765
132.0105676651001,496.23912681568635,31,209973
136.3158414363861,828.865690353445,32,216545
149.26485228538513,829.4851175261623,33,234035
214.18257427215576,1041.5280485390979,35,338254
1108.9032776355743,1121.3545866804347,113,1754995
1125.5442743301392,1121.3545866804347,120,1781357
