t,f,solution,step
4.527048826217651,-139.36657587070235,0,40
4.597639560699463,-33.5213984729058,1,50
9.405790328979492,-31.959573319667346,12,2423
16.93562960624695,-25.223298390842864,35,6947
28.89515995979309,-20.555980811163653,74,16141
47.09780025482178,-19.374786851012093,127,25957
153.91196513175964,-17.425038651720065,492,100401
393.12244057655334,-16.281547637302225,1182,226709
471.95991921424866,-15.351652617039065,1565,276641
526.8667352199554,-14.74350242867179,1806,312625
689.5923199653625,-14.41087738543955,2391,385814
750.4882192611694,-14.41087738543955,2697,419005
