t,f,solution,step
5.271994113922119,-48.81551124265902,0,18
5.408872842788696,-43.319794119798374,2,51
6.9877235889434814,-34.95222216330772,9,562
7.351197242736816,-27.03841514347616,12,702
8.87723684310913,-26.844641052649322,21,1266
14.853219270706177,-26.136376409958963,56,3352
23.536744356155396,-22.366520408213766,107,5889
26.58284616470337,-21.33058089600082,127,7099
33.66230916976929,-13.538809526120225,152,8634
105.8541784286499,-13.44676128761481,499,27506
370.776575088501,-11.791866480191668,1688,76371
755.896190404892,-11.791866480191668,3921,141187
