t,f,solution,step
12.926623344421387,101,0,210
19.46419858932495,276,1,1806
49.017675161361694,449,6,9678
66.74701356887817,450,9,13914
187.3983564376831,624,28,63172
320.8992385864258,626,49,109198
427.4118092060089,690,64,660296
702.8207201957703,921,108,854288
1400.7073981761932,921,216,1292394
