t,f,solution,step
3.0106077194213867,-7.331575428135425,0,19
3.05621337890625,-2.7654583461804885,1,26
3.096245765686035,-2.5876254423770746,2,30
3.274401903152466,9.686392215196799,7,97
3.5322811603546143,23.466648098168918,14,230
8.83051872253418,403.8118055284805,150,2451
24.89962410926819,1055.8081777649936,420,10466
204.38714742660522,1075.9956818042335,1737,185598
249.3201847076416,1080.529796135958,2022,231977
310.0429663658142,1152.016843906228,2343,297066
1250.0768146514893,1152.016843906228,4753,1402972
