t,f,solution,step
11.882849216461182,99,0,276
33.02587103843689,102,4,3882
38.09026908874512,114,5,4702
47.38159775733948,185,7,7643
66.30333614349365,188,11,10023
111.70034861564636,191,20,17546
159.75588536262512,690,28,526323
463.2486424446106,704,86,601006
630.6671388149261,715,117,651649
1402.6393458843231,715,282,866055
