t,f,solution,step
5.245570659637451,-62.21309537027177,0,24
5.571532487869263,-27.220811712644416,1,105
9.506275653839111,-26.11478873421466,24,1159
13.738621473312378,-23.015022539173273,46,2294
27.271650552749634,-18.902005495591304,80,3954
57.825828552246094,-18.305815239423953,270,13858
80.8217945098877,-17.111582763831116,418,21510
96.29825520515442,-16.69422607143896,540,26856
184.40799593925476,-14.837176231749892,837,39562
233.58361077308655,-12.857139358305462,1128,51196
477.266969203949,-11.388965405865173,2362,94574
640.8124074935913,-6.828576931171439,3397,123018
753.6288006305695,-6.828576931171439,4123,139583
