t,f,solution,step
3.4506828784942627,17.552603074780563,0,999
4.21640944480896,22.633350046612886,1,2177
7.4684789180755615,24.77263526521997,2,5992
8.332616567611694,24.99149234377487,3,7245
11.834505081176758,34.84326378205202,4,11401
13.106805801391602,42.86548525763711,5,13052
302.3821613788605,45.66492617230175,6,315044
486.00309801101685,46.62264037456081,7,499801
1158.8210589885712,46.98809866255991,8,1211527
1304.4164502620697,47.46275925469465,9,1365084
1355.994782924652,47.571837597914595,10,1419011
1375.3644108772278,47.571837597914595,12,1439123
