t,f,solution,step
3.2803022861480713,-708.2477456534581,0,999
5.764556646347046,-483.2514207962188,4,4995
10.15376091003418,-464.5890718062871,12,12987
11.957310676574707,-372.78144113437395,15,15984
13.622328042984009,-293.05826258172436,18,18981
29.468019008636475,-206.78790933317467,46,46953
46.629979610443115,-82.36963978978964,75,75924
52.12610983848572,10.437652366143015,84,84915
95.60455298423767,54.79677359187056,156,156843
105.37066602706909,92.10850556248762,173,173826
194.6426911354065,162.76325077988028,323,323676
273.0504493713379,169.88046376604345,452,452547
288.0581724643707,177.3676750191253,477,477522
551.2017750740051,193.73840370562255,917,917082
620.1576733589172,198.81466275275616,1033,1032966
757.0228276252747,419.7311204052786,1256,1255743
839.904052734375,556.9778953862733,1396,1395603
1125.153902053833,556.9778953862733,1872,1870128
