t,f,solution,step
1.1050539016723633,-1774.9650431800474,0,199
1.2400085926055908,-1363.4095821287972,1,398
1.5155150890350342,-1335.158026903246,2,597
1.6475551128387451,-1314.9062064293566,3,796
1.9861643314361572,-1285.1122720349574,6,1393
2.210801601409912,-956.5666726495153,8,1791
3.871412754058838,-860.956426639295,23,4776
3.981005907058716,-728.3687131830387,24,4975
13.634242057800293,-709.995572222868,76,19845
46.46906518936157,-634.0108111778255,265,71367
79.07034206390381,-521.4187820796342,355,121729
219.14452695846558,-512.3236341551275,509,331989
250.01281213760376,-512.3236341551275,544,377903
