t,f,solution,step
3.4319958686828613,-808.324336439457,0,999
4.092741250991821,-612.3318731456643,1,1998
4.676150321960449,-462.96964438709284,2,2997
13.16181206703186,-367.09109917656787,7,16027
15.68062949180603,-130.07451566722506,9,20329
22.94669508934021,332.57722151500445,10,30464
124.87932562828064,561.0713783121339,11,172020
145.54916882514954,890.9224187636355,12,197401
440.5281684398651,925.2002210026045,17,594848
528.5133817195892,1197.5268048861344,20,716749
726.05659532547,1485.566310074407,47,1008146
907.0396642684937,1606.3431599170815,61,1268943
1065.8112487792969,1749.166974753617,82,1504014
1125.0227711200714,1749.166974753617,87,1594361
