t,f,solution,step
3.4671807289123535,31.436593470420615,0,999
12.650692224502563,35.32084968155224,1,11242
16.29770255088806,36.31452591307592,2,15268
44.487131118774414,37.983530188973894,3,40607
79.37104511260986,40.35513066456137,4,72853
177.14735627174377,41.902190894672124,5,165036
234.3184850215912,42.010032558707756,6,225186
326.5572814941406,43.19690836165473,7,323185
493.4120354652405,43.48315617487202,8,494264
605.7683870792389,43.59799338269505,10,615148
666.6143450737,43.79872401142275,11,682778
680.9934945106506,45.38563786000146,12,698453
1375.031831741333,45.38563786000146,14,1438727
