t,f,solution,step
2.9321842193603516,6.007272386088994,0,6
2.986382007598877,15.532107300218385,1,23
3.178487539291382,51.3993452832041,6,88
3.332371711730957,65.35651510253332,9,145
5.444499969482422,116.46976126277654,66,722
11.748215913772583,129.81827372447657,211,2803
11.939919710159302,178.82982139912244,214,2930
24.601990222930908,267.96026430421574,475,7916
33.67825150489807,991.7215104719203,623,12483
36.19740271568298,1022.2602597402056,661,14441
105.81670928001404,1027.1437708470814,1830,54386
158.66948890686035,1051.7188912263014,2330,99749
260.14393854141235,1156.8157584827368,3096,195646
855.8822915554047,1171.5244846803232,4933,826288
875.3281378746033,1171.5244846803232,4970,848906
