t,f,solution,step
1.0137805938720703,12.0,0,11
1.1052014827728271,26.0,3,52
1.189286231994629,43.0,5,101
2.3677115440368652,65.0,47,626
2.523768901824951,70.0,51,716
3.0845284461975098,166.0,64,1087
9.982762098312378,220.0,249,4327
23.307363748550415,324.0,573,10636
25.366105794906616,324.0,601,11014
