t,f,solution,step
3.6279797554016113,-432.54670673393974,0,999
4.500342607498169,-335.7914999572646,1,2360
14.803797245025635,495.8297632287802,2,12730
217.18932390213013,527.485648532436,3,185683
242.09677052497864,654.609400674839,4,207835
253.14369940757751,1129.152683192445,5,218515
360.36951327323914,1194.0803512234058,7,330156
389.4019703865051,1267.111982414091,8,361124
407.2872703075409,1372.4228665340008,9,380826
529.3398764133453,1732.0681230626737,11,512298
593.8174824714661,1834.8788117168908,14,598742
676.6348824501038,2004.2415882379569,15,709714
782.7407796382904,2229.11952598051,17,844373
1009.7204916477203,2229.9627010767526,20,1145981
1125.070412158966,2229.9627010767526,25,1301516
