t,f,solution,step
2.941403865814209,1.6499422877535121,0,15
2.9887397289276123,6.709848476064901,1,24
3.0802364349365234,41.65389427292658,3,60
3.1762759685516357,46.69997436928757,5,101
4.261353015899658,55.34968360027885,38,416
5.495559453964233,59.37754517908295,75,780
6.240786075592041,59.706541180401636,97,1041
7.24525260925293,127.90361434371187,110,1233
8.227999925613403,276.18019271658227,136,1818
26.221109867095947,304.45268445527233,543,9166
167.39096665382385,350.64206095836744,2467,104571
371.4982614517212,399.10864538391286,4101,288943
386.2440433502197,436.67221239333725,4206,303034
507.4622542858124,489.1405075155682,5019,419678
554.2505741119385,514.9529372096318,5297,467526
591.5512495040894,534.0761135757251,5561,502346
593.8139374256134,596.0887352350661,5575,504687
688.5779435634613,633.7118717911496,6247,598208
750.3780303001404,688.5880528609864,6637,659565
813.7919476032257,759.5251954795189,7010,726324
875.1697773933411,759.5251954795189,7300,789102
