t,f,solution,step
2.947169065475464,-9.459243903520303,0,9
2.9967033863067627,-3.4563498521576657,1,17
3.134368896484375,-2.878572213037608,5,45
3.244311809539795,-0.9806141118577216,7,53
3.6392557621002197,-0.12293440231807917,18,172
3.7256224155426025,8.920850331993195,20,195
3.963653564453125,60.092283023937135,25,318
13.164469957351685,71.00230000518532,237,4157
14.430570125579834,102.45259705535724,275,4594
16.407254457473755,189.33773662049126,312,5357
18.271248817443848,286.44241481991133,350,6512
19.919843435287476,290.72264562090993,382,7703
23.986034393310547,329.98631241535276,421,9268
29.53446316719055,443.98571571072813,524,13017
54.55467653274536,988.2079331269914,797,35570
96.88066458702087,1116.2858079549321,1097,76931
173.1601026058197,1135.7252611931137,1604,150456
1250.444578409195,1135.7252611931137,5317,1387581
