t,f,solution,step
3.907729387283325,3.9237401485443115,0,4801
36.3666353225708,5.311392307281494,1,9602
47.853368043899536,8.648653030395508,2,14403
266.8242676258087,12.439626693725586,16,81617
1858.7489700317383,22.85370635986328,131,605620
2018.4434773921967,23.081462860107422,138,639227
2487.7911183834076,23.845108032226562,163,746012
3607.018397331238,24.1296329498291,222,1001654
5957.786260843277,24.249652862548828,308,1411630
6742.1974585056305,25.286516189575195,331,1519407
7204.302352666855,25.286516189575195,343,1572218
