t,f,solution,step
2.95065975189209,-18.264351015940957,0,17
2.9956486225128174,-2.611882218580339,1,23
3.0569493770599365,6.1422190138708315,2,51
5.419451951980591,24.001851729710836,60,1188
6.272578239440918,73.97098906722896,82,1520
7.079379558563232,298.5460199940167,94,2117
12.87117075920105,411.21889594645563,211,4220
30.22424602508545,994.6904731939961,476,14804
62.70175123214722,994.816785230973,784,45937
71.58257532119751,1066.6571062284834,848,53260
350.7908585071564,1111.5694539716224,2416,342144
385.0577220916748,1135.2146835432607,2569,380246
909.5179641246796,1136.0485507006579,3850,992951
1250.7152860164642,1136.0485507006579,4501,1399310
