t,f,solution,step
3.8354969024658203,-56.95144303731144,0,18
4.0954909324646,-54.95780139201057,3,159
9.440852880477905,-30.249266597365356,12,3305
10.116878271102905,-26.435645105211087,19,3525
11.465764045715332,-26.06027465855723,25,3949
16.936342000961304,-24.50014464554672,50,6573
20.896601915359497,-20.709605082559996,72,8593
60.91003179550171,-15.73810096297977,244,32215
115.29753804206848,-14.079364726450072,481,61001
255.66471886634827,-13.389066873628705,870,112636
717.4519407749176,-11.967018893324902,2910,300154
750.0128116607666,-11.967018893324902,3145,315847
