t,f,solution,step
3.4111969470977783,-1495.2461189352111,0,999
4.037867546081543,-984.8194749214424,1,1998
4.667188405990601,-713.8175131242651,2,2997
5.929515838623047,-548.3824066449532,4,4995
6.577353239059448,-521.2063704668483,5,5994
7.114326238632202,-396.77590974105414,6,6993
12.965601205825806,-380.8242578838291,16,16983
13.602437496185303,-379.77024143871284,17,17982
24.666553735733032,-335.40714710438374,36,36963
28.021730661392212,-293.41489500579036,42,42957
36.08957862854004,502.20140792932125,56,56943
129.2316493988037,706.6020582731995,213,213786
659.3487257957458,758.9476963881353,1101,1100898
749.720121383667,856.9859325642003,1249,1248750
987.9983520507812,927.4786191718305,1647,1646352
1125.2209601402283,927.4786191718305,1883,1881117
