t,f,solution,step
6.288672208786011,-25.379633366035357,0,9
22.002456188201904,-25.040975967917667,42,5170
41.8074631690979,-24.319345109262454,117,16682
56.87370848655701,-22.54053604422097,206,25264
60.79970574378967,-19.577134068692082,219,28217
68.85781478881836,-19.381833445414795,262,31699
76.43272709846497,-16.394286707329517,296,37258
79.86497116088867,-16.073540429365018,307,39673
82.82833862304688,-14.173328049904812,333,41581
233.74000573158264,-13.947075251582492,960,105030
364.67794942855835,-12.831709740225632,1441,163723
750.1232957839966,-12.831709740225632,3241,300824
