t,f,solution,step
2.9860403537750244,5.83592308859315,0,8
3.0543131828308105,65.4133291405422,1,47
3.424407958984375,81.40500705894969,6,145
20.694512367248535,89.38349472690744,181,4906
24.070735931396484,100.0511248743346,227,6058
28.744370460510254,103.48162427165231,280,7397
31.7606680393219,113.38513868006036,320,8503
34.66914916038513,116.09704992048673,378,9727
35.637030839920044,157.67804029946012,385,9917
57.50373196601868,166.42797901203454,636,17468
77.94477868080139,167.30818304757045,919,26630
78.6578676700592,168.2806208248446,931,27004
88.63853192329407,169.81069541742332,1078,31650
119.17566585540771,170.78282776065518,1494,48896
126.0849404335022,173.16830177824107,1563,52746
190.80239176750183,173.24974583934247,2134,96132
214.7134485244751,173.58694132888652,2346,114385
250.77033138275146,174.03967483479917,2545,140231
282.52037239074707,174.35682814153301,2761,164282
316.6273877620697,182.65032512339405,2974,190994
875.0517206192017,182.65032512339405,5857,632959
