t,f,solution,step
2.851314067840576,5.511706745037803,0,5
2.911492347717285,13.269093967730448,1,27
2.962735176086426,37.11100086100737,2,48
3.459082841873169,49.20688627915349,17,180
4.090359449386597,58.89972144630705,36,391
5.488385438919067,96.96657272674807,79,807
6.1336305141448975,350.48255809138533,93,1173
56.78208327293396,1012.3168395037956,1132,22968
388.9058663845062,1016.4217127894266,5670,269043
464.22309160232544,1019.7779079947715,6406,334461
470.60656571388245,1021.6683120893314,6472,341032
496.22697830200195,1024.4288342923376,6670,365421
576.5776798725128,1026.299507124308,7317,441067
669.2301797866821,1034.7596105992911,7920,537552
750.902848482132,1040.009748137745,8325,626935
875.4466207027435,1040.009748137745,8833,771524
