t,f,solution,step
6.04193377494812,-2992.009692403916,0,999
6.133063554763794,-133.60961569149796,1,1040
6.544935703277588,-75.93487977133577,4,1260
6.626295566558838,-71.76653491624732,5,1286
6.978518724441528,-62.98273738232078,8,1444
7.048609733581543,-39.31418336406735,9,1460
11.871483325958252,-29.493249577470454,30,2966
11.945531368255615,-26.761230069902716,31,2976
22.10715341567993,-24.405718323743546,88,6135
23.131284952163696,-21.379455685610218,98,6443
24.629430055618286,-20.09521578403775,112,7073
45.20322585105896,-14.553934286317444,222,12972
60.52267408370972,-13.761005950141223,314,17869
182.41721963882446,-13.417644460999806,787,39891
646.951171875,-10.898917212510723,3235,124955
673.0077245235443,1.14596871174464,3474,130465
761.626672744751,1.14596871174464,3976,141464
