t,f,solution,step
2.7611520290374756,64.3976047360698,0,6
2.807992458343506,101.63863603570071,1,16
28.36020565032959,138.31575502566324,814,1938
29.277199506759644,138.69149984786205,837,1991
57.824357748031616,155.64297616425696,1629,4484
58.38552808761597,166.41980822761826,1650,4580
78.46942281723022,193.39696782994082,2173,7003
114.70721316337585,193.6900595740631,3159,12297
131.93234181404114,212.4843762442053,3627,14980
169.2677083015442,212.50334792016022,4647,21099
174.7872347831726,229.838932453025,4796,22012
200.02700877189636,229.838932453025,5408,25819
