t,f,solution,step
2.9176275730133057,5.900636995773511,0,8
3.0381906032562256,71.15337620229687,3,62
3.4763548374176025,118.95723692895464,16,247
5.894708871841431,163.95016331010626,90,1166
7.656615972518921,220.74424490787965,121,1745
37.12390184402466,229.3184754303543,736,14277
105.08859992027283,268.0982598569314,1990,47091
128.3423011302948,1004.0989897145884,2321,60754
142.11183309555054,1018.8321473131023,2486,71412
208.75401639938354,1019.4380803086195,3178,127949
212.08242893218994,1028.667503846382,3204,130743
351.9554204940796,1034.06889583523,4159,271390
415.653666973114,1034.403225473465,4444,342984
460.97094655036926,1059.4815122933337,4607,393589
875.7190434932709,1059.4815122933337,5896,869048
