t,f,solution,step
1.0091192722320557,8.0,0,7
1.0453577041625977,11.0,1,17
1.114173173904419,14.0,3,38
1.3718364238739014,25.0,10,109
1.4273507595062256,36.0,11,144
1.5172572135925293,38.0,13,199
1.9441282749176025,45.0,27,415
2.2175991535186768,210.0,30,653
25.120030641555786,210.0,601,10105
